8096,2
36803,2
5817,2
2789,2
36804,2
1699,6
36807,2
2302,4
2543,2
1211,1
1210,2
2541,2
1452,6
27080,2
3874,2
19477,2
19479,2
1231,4
1473,4
1471,1
18382,2
1470,2
18383,2
0,1
3649,2
2559,2
1,1
3403,2
5,6
7,1
8,4
9,4
804,2
4734,2
3645,2
1229,2
21523,2
21522,2
809,6
1240,2
1481,2
21524,2
2328,2
1238,2
2327,2
1237,6
2323,2
1475,2
2564,2
2322,2
2321,2
812,3
816,2
4760,2
1495,2
1011,6
1252,2
1491,2
1249,2
1247,2
2578,2
1005,6
821,2
824,2
4998,2
28162,2
5847,2
3680,2
2353,2
2594,2
2592,2
1017,2
2588,4
3432,2
39039,2
836,6
837,6
838,6
4780,2
1030,2
23932,2
2118,6
1266,2
2596,2
2354,4
843,6
845,6
607,2
609,4
20874,2
40243,2
40242,2
2133,2
2374,2
1284,2
1283,2
2370,2
37070,2
37071,2
37072,2
2127,2
3457,6
1278,2
610,4
2124,4
1034,2
2123,4
612,6
22808,2
856,2
4302,2
858,2
16379,6
616,6
1054,2
1296,2
2143,2
1295,2
2384,2
2383,2
3472,2
1294,4
2141,6
1050,6
2380,6
1290,2
1048,4
862,6
863,2
621,6
865,6
867,2
625,4
2396,6
22477,2
3480,2
870,2
632,4
633,4
877,2
635,6
5899,2
45345,2
22242,2
1077,4
22243,2
22244,2
2164,6
22245,2
22246,2
22249,2
880,6
881,6
57911,3
642,2
884,6
401,4
2399,2
3004,2
886,2
3488,2
22241,2
646,6
4577,2
406,2
649,6
45578,2
45577,2
12890,2
43396,2
3023,2
2173,2
2172,6
892,4
894,6
3257,2
897,6
414,6
657,4
899,6
658,6
1091,6
4123,2
3033,2
3275,2
1096,2
3032,2
19291,6
14608,2
420,4
421,4
663,4
3028,2
666,6
3025,2
44470,2
426,4
669,4
428,6
44469,2
5466,2
2197,4
30061,2
31150,2
3283,2
2192,2
14816,2
54431,3
14817,2
430,4
431,2
673,6
31153,2
676,6
438,4
439,4
21596,2
8742,2
31148,2
30059,2
203,2
55776,3
688,6
4137,2
5227,2
55778,3
11557,2
40092,2
41181,2
690,2
51184,2
693,6
213,3
