0,1
16126,1
28812,1
38150,1
43019,1
56181,1
74426,1
81664,1
919,2
6496,2
17038,2
1641,2
2751,2
3962,2
915,2
367,2
24327,2
14431,2
23468,2
33529,2
65604,2
2431,3
2430,3
17016,3
1878,3
35110,3
2394,4
1140,4
11209,4
5415,4
9973,4
2395,4
11302,4
17475,4
3228,4
27366,4
17930,4
18413,4
37792,4
38092,4
64628,4
67627,4
73415,4
3538,5
9804,5
484,5
2571,5
5104,5
19811,5
13288,5
7677,5
18188,5
13983,5
19271,5
20190,5
7404,5
29409,5
29478,5
40897,5
43373,5
50817,5
54053,5
54056,5
61310,5
61328,5
64200,5
76479,5
76991,5
78199,5
78234,5
78435,5
78459,5
78473,5
5331,6
5332,6
6809,6
15964,6
4614,6
4611,6
5334,6
6987,6
63812,6
4769,7
4987,7
28780,7
70457,7
12918,7
20000,7
74137,7
15019,8
20203,8
41245,8
51076,8
15398,9
12354,9
27084,9
15423,10
4001,10
14840,10
28895,10
28748,10
50,11
51,11
360,11
9005,11
18841,11
23436,11
27941,11
32882,11
39617,11
39942,11
52102,11
53317,11
64616,11
71035,11
75421,11
76492,11
19,12
95,12
14,12
280,12
1531,12
1704,12
3184,12
1825,12
5560,12
6236,12
20034,12
26054,12
26215,12
26836,12
26990,12
63884,12
64417,12
64979,12
73514,12
76863,12
79006,12
79079,12
79096,12
732,13
8314,13
7551,13
48,13
733,13
946,13
198,13
7025,13
15512,13
20174,13
39356,13
40124,13
41102,13
41108,13
41165,13
41705,13
49436,13
64560,13
64912,13
283,14
19987,14
74274,14
419,15
13488,15
10240,15
52416,15
52793,15
71639,15
807,16
237,16
1220,16
18237,16
24971,16
755,16
276,16
12669,16
13752,16
5368,16
1020,16
6313,16
19991,16
24934,16
27162,16
29632,16
31250,16
42397,16
52896,16
57758,16
57764,16
58001,16
66737,16
68456,16
70565,16
80730,16
929,17
927,17
4859,17
1376,18
2484,18
8437,18
2659,18
7666,18
467,18
96,18
525,18
13855,18
2198,18
1191,18
7164,18
3434,18
13104,18
17013,18
2370,18
13024,18
7031,18
2521,18
8470,18
25450,18
17562,18
4089,18
2326,18
9607,18
21129,18
8734,18
9977,18
11361,18
12934,18
12950,18
13039,18
13239,18
13259,18
13338,18
13560,18
17048,18
19224,18
19496,18
20120,18
25577,18
25738,18
27218,18
36311,18
36816,18
36839,18
36859,18
36884,18
37963,18
42148,18
45846,18
55776,18
56565,18
56681,18
56749,18
56791,18
61152,18
61283,18
62499,18
68753,18
69281,18
69300,18
69307,18
75016,18
75093,18
2826,19
10315,19
5208,19
18541,19
119,19
7473,19
2767,19
2901,19
12141,19
2461,19
10513,19
25308,19
4618,19
1469,19
24963,19
20716,19
8176,19
7882,19
3978,19
10483,19
10324,19
10714,19
13090,19
15312,19
15316,19
24918,19
24945,19
24980,19
42384,19
42394,19
42406,19
48471,19
65066,19
65070,19
67158,19
71119,19
79040,19
81027,19
4269,20
4267,20
5766,20
6837,20
3122,20
6759,20
3132,20
4313,20
2276,20
4366,20
3366,20
24855,20
5272,20
3134,20
4373,20
5269,20
5765,20
7288,20
8638,20
13167,20
37095,20
3319,21
4043,21
3320,21
4687,22
2055,22
20020,22
28645,22
73214,22
75882,22
76307,22
79617,22
10407,23
10408,23
6521,23
14555,23
52279,23
12851,24
13262,24
7100,24
8363,24
5725,24
14197,24
23936,24
28553,24
28781,24
30573,24
70709,24
70829,24
77861,24
19777,25
19776,25
42111,25
23381,26
6294,26
23582,26
52369,26
57039,26
71,27
799,27
1022,27
5406,27
5185,27
175,27
590,27
1999,27
3461,27
8527,27
5888,27
15096,27
1013,27
7634,27
3163,27
55,27
814,27
331,27
1499,27
724,27
2697,27
3162,27
3504,27
3178,27
5479,27
5224,27
5352,27
5446,27
5460,27
5909,27
7475,27
7479,27
7627,27
7785,27
8153,27
8535,27
8545,27
8995,27
10129,27
10251,27
11045,27
11332,27
11354,27
12370,27
13272,27
13458,27
13665,27
13667,27
15980,27
17718,27
18880,27
19031,27
19280,27
19624,27
19757,27
20206,27
21349,27
21357,27
22298,27
23919,27
27183,27
41218,27
41636,27
43110,27
44024,27
44112,27
45255,27
45259,27
45260,27
45270,27
45274,27
50670,27
53335,27
53348,27
53361,27
53851,27
53855,27
56203,27
56234,27
58280,27
58438,27
58445,27
60449,27
61996,27
65550,27
67734,27
67752,27
67773,27
69014,27
81377,27
4182,28
22873,28
413,28
3111,28
10633,28
5122,28
17986,28
2501,28
403,28
10918,28
23038,28
564,28
20311,28
18349,28
2809,28
22626,28
3231,28
27742,28
49911,28
22677,28
9043,28
3161,28
20414,28
3303,28
8680,28
19322,28
21672,28
25765,28
40489,28
40906,28
44910,28
48479,28
49886,28
49918,28
49997,28
51613,28
52023,28
55703,28
62193,28
63836,28
65612,28
68528,28
69303,28
1,29
90,29
603,29
1893,29
5670,29
6512,29
6644,29
10397,29
15956,29
17886,29
20364,29
21084,29
28329,29
42123,29
42893,29
44305,29
53787,29
53931,29
54219,29
54341,29
67903,29
67953,29
71704,29
72055,29
72089,29
73352,29
73362,29
74399,29
91,30
995,30
1506,30
5904,30
5463,30
6705,30
15615,30
21069,30
26387,30
47902,30
48706,30
71833,30
79023,30
7000,31
2,31
315,31
334,31
1032,31
355,31
364,31
505,31
4974,31
4156,31
4764,31
5977,31
6109,31
7172,31
7536,31
8551,31
13743,31
14132,31
21570,31
21583,31
21801,31
22511,31
22630,31
22953,31
23036,31
23059,31
28109,31
35020,31
42094,31
42284,31
42330,31
44926,31
44937,31
44946,31
44957,31
48238,31
48285,31
48340,31
48369,31
49424,31
49993,31
50182,31
50209,31
56530,31
56540,31
56551,31
56559,31
56619,31
64269,31
76987,31
389,32
7,32
1097,32
851,32
20941,32
1431,33
4928,33
913,33
554,33
363,33
192,33
2059,33
9638,33
11497,33
11520,33
12894,33
15988,33
20760,33
50379,33
61379,33
27220,34
208,34
11627,34
465,34
207,34
1724,34
572,34
1004,34
4152,34
9847,34
16100,34
16650,34
16659,34
21127,34
23535,34
26185,34
26551,34
27168,34
29298,34
29341,34
40118,34
44866,34
52512,34
63450,34
65788,34
76737,34
76751,34
76853,34
76881,34
263,35
15,35
3123,35
9110,35
13400,35
16819,35
25212,35
1455,36
1379,36
1456,36
3001,36
294,36
4885,36
20332,36
48315,36
71589,36
1624,37
3408,37
10590,37
683,37
421,37
7335,37
1275,37
2157,37
25498,37
1665,37
29185,37
6593,37
11849,37
430,37
1622,37
3679,37
2278,37
14728,37
23265,37
23760,37
14253,37
6757,37
588,37
5574,37
6934,37
7613,37
8305,37
8943,37
9802,37
10331,37
10713,37
25238,37
25814,37
29012,37
30049,37
33152,37
44787,37
50971,37
53596,37
56310,37
60409,37
60444,37
60459,37
60478,37
60912,37
62322,37
62375,37
62378,37
69039,37
74385,37
75250,37
75340,37
75433,37
12981,38
436,38
16416,38
1212,38
40291,38
48544,38
64745,38
76038,38
76783,38
751,39
1450,39
12297,39
873,39
2166,39
7921,39
27651,39
3201,39
1326,39
7355,39
7023,39
2262,39
18102,39
3109,39
11895,39
9323,39
27634,39
5945,39
27629,39
2772,39
752,39
2776,39
2793,39
6976,39
9246,39
10092,39
10097,39
11932,39
12137,39
12164,39
13283,39
14163,39
16393,39
16399,39
17695,39
17760,39
17910,39
24691,39
25003,39
27656,39
40408,39
43131,39
43134,39
836,40
2524,40
7841,40
2768,40
2516,40
2843,40
320,40
956,40
5236,40
29551,40
2097,40
8142,40
2673,40
12368,40
16923,40
2983,40
28912,40
1382,40
20650,40
1495,40
980,40
1147,40
1352,40
14550,40
24507,40
24953,40
31801,40
36169,40
37360,40
65468,40
71548,40
72040,40
72069,40
73468,40
73796,40
79927,40
80929,40
80967,40
81497,40
2302,41
152,41
190,41
1227,41
3432,41
6411,41
5078,41
196,41
3324,41
5277,41
10486,41
5188,41
330,41
5329,41
5879,41
7764,41
2788,41
11218,41
13208,41
26608,41
4492,41
3862,41
6978,41
12094,41
13996,41
5475,41
2372,41
3384,41
3168,41
14455,41
14503,41
2429,41
6220,41
3529,41
935,41
6191,41
5431,41
4607,41
542,41
5894,41
16004,41
6204,41
5890,41
10242,41
6189,41
327,41
4408,41
12120,41
29584,41
18124,41
13871,41
18095,41
29576,41
10363,41
15635,41
2022,41
25536,41
12794,41
16030,41
2296,41
2508,41
3079,41
4494,41
5885,41
5943,41
5807,41
5930,41
5996,41
7174,41
8924,41
9611,41
10087,41
10113,41
10117,41
10298,41
10394,41
10910,41
11157,41
12424,41
14457,41
14523,41
15001,41
15548,41
16115,41
16168,41
18204,41
19315,41
19320,41
19383,41
19402,41
19887,41
19986,41
20003,41
20149,41
21124,41
21334,41
22042,41
23296,41
23841,41
26498,41
26541,41
26605,41
27695,41
28077,41
29972,41
33717,41
34067,41
34156,41
34197,41
37458,41
37732,41
37743,41
37753,41
37768,41
40186,41
43253,41
43271,41
43279,41
43381,41
43738,41
43743,41
43747,41
46622,41
47419,41
47433,41
47446,41
51151,41
52225,41
52263,41
52914,41
52920,41
53324,41
53755,41
59027,41
59035,41
60227,41
60238,41
67077,41
67080,41
76585,41
76628,41
76658,41
77024,41
77147,41
77151,41
77470,41
77476,41
79377,41
79677,41
1211,42
754,42
1144,42
7963,42
11874,42
10381,42
11401,42
64362,42
79517,42
79554,42
1474,43
1481,43
5802,43
2871,44
4992,44
1425,44
3375,44
5159,44
2165,44
2872,44
7380,44
12642,44
6179,44
2883,44
14123,44
3536,44
8867,44
20383,44
