41,665443
72,9212
72,19903
72,25159
72,40404
72,638427
72,1046810
72,1092770
72,1099819
72,1118135
72,1141874
72,1141875
9212,72
9212,664789
9212,1085810
9212,663560
9212,663931
9212,272087
9212,1070378
19903,72
19903,1034018
19903,1098096
19903,19129
19903,329
19903,670481
19903,725755
19903,1066988
19903,1067001
19903,1077380
40404,72
40404,670639
1046810,72
1046810,666560
1092770,442
1092770,5716
1092770,22088
1092770,74439
1092770,74496
1092770,1177
1092770,8988
1092770,13165
1092770,166153
1092770,811285
1092770,1143721
1092770,1143722
1118135,1112725
1118135,664629
91,9805
91,14691
91,27214
91,622231
91,1093042
91,1137626
91,1141838
91,1141861
101,1139038
1139038,101
1139038,663723
1141862,1141863
124,1141862
140,7390
140,43735
140,184438
140,199922
140,664789
43735,140
184438,43815
199922,1074231
157,1107954
1107954,157
1107954,665990
1107954,1142276
1107954,170929
1107954,186114
1107954,186137
1107954,254021
1107954,20365
168,691
168,728
168,22578
168,23404
168,82008
168,126609
168,189128
168,194129
168,231694
168,664221
168,676650
168,676711
168,676723
168,735374
168,1034020
168,1041372
168,1051978
168,1057704
168,1089175
168,1090105
168,1092601
168,1102143
168,1103628
